time Ha FUV NUV u V J W3 UV+IR
0.304 0.00024093433837268894 0.0001180841364322374 0.0002861704822361225 0.0004505203177301143 0.0007116613803582355 0.0006466023329511669 0.0 0.00023054730171268294
0.305 0.00024007672940022694 0.00011702515371102355 0.0002846940821259782 0.0004489126076609329 0.0007100532896734261 0.0006456892542829474 0.0 0.00022963902469033286
0.306 0.00023922192766346307 0.0001159696373878972 0.0002832225147580639 0.00044731016015457837 0.0007084504627973335 0.0006447791644209554 0.0 0.00022873372075684254
0.307 0.00023836991484433459 0.0001149175648435599 0.00028175574859726796 0.00044571294087123966 0.0007068528653820064 0.0006438720438623281 0.0 0.00022783137051190648
0.308 0.000237520672803497 0.00011386891367939148 0.00028029375241615155 0.0004441209158061225 0.0007052604634146018 0.000642967873294452 0.0 0.00022693195474449469
0.309 0.00023667418357799217 0.00011282366171458429 0.00027883649529093654 0.00044253405128511403 0.0007036732232130285 0.0006420666335925631 0.0 0.00022603545443038763
0.31 0.00023583042937898088 0.00011178178698333784 0.0002773839465975949 0.0004409523139605075 0.0007020911114216976 0.0006411683058172405 0.0 0.00022514185072977394
0.311 0.00023498939258950708 0.00011074326773207435 0.00027593607600798366 0.000439375670806799 0.0007005140950072746 0.0006402728712120606 0.0 0.00022425112498487287
0.312 0.00023415105576226705 0.00010970808241672817 0.0002744928534860493 0.00043780408911654376 0.0006989421412545713 0.0006393803112012488 0.0 0.00022336325871758639
0.313 0.00023331540161746097 0.00010867620970005429 0.0002730542492840766 0.000436237536496296 0.0006973752177624865 0.0006384906073873633 0.0 0.00022247823362721184
0.314 0.00023248241304064227 0.00010764762844899316 0.0002716202339390287 0.0004346759808625914 0.0006958132924399387 0.0006376037415489871 0.0 0.00022159603158817265
0.315 0.00023165207308062185 0.00010662231773206867 0.00027019077826890664 0.0004331193904380064 0.0006942563335020001 0.0006367196956385458 0.0 0.0002207166346477926
0.316 0.00023082436494738898 0.00010560025681684617 0.00026876585336920887 0.00043156773374728857 0.0006927043094659662 0.0006358384517800651 0.0 0.00021984002502409798
0.317 0.00023014714459196984 0.00010471672370041233 0.00026754055709411214 0.0004302145418386671 0.0006912200466324342 0.0006347722695997522 0.0 0.00021906720826700562
0.318 0.00022951560277395487 0.00010387581611724718 0.00026637658092424173 0.00042892261221326797 0.0006897589689387065 0.0006336541648592394 0.0 0.00021832657490988348
0.319 0.0002288860438220508 0.00010303754875061798 0.00026521625931665195 0.0004276347388884937 0.0006883024786236311 0.0006325395706574355 0.0 0.000217588266936043
0.32 0.0002282584553239243 0.00010220190507330903 0.0002640595693945216 0.00042635089647274194 0.0006868505469711348 0.0006314284650190908 0.0 0.0002168522697890617
0.321 0.00022763282498342003 0.00010136886871280324 0.00026290648849517593 0.00042507105981206774 0.000685403145533969 0.0006303208261746405 0.0 0.00021611856904876764
0.322 0.00022700914061912745 0.00010053842344936028 0.00026175699416740495 0.00042379520398724314 0.0006839602461303205 0.0006292166325576667 0.0 0.00021538715042954842
0.323 0.00022638739016294127 9.971055321412209e-05 0.0002606110641688526 0.00042252330431086796 0.0006825218208405237 0.0006281158628023595 0.0 0.0002146579997786791
0.324 0.0002257675616586792 9.888524208724763e-05 0.00025946867646342483 0.0004212553363244577 0.0006810878420038556 0.0006270184957410639 0.0 0.00021393110307468252
0.325 0.00022514964326069673 9.806247429607682e-05 0.0002583298092187589 0.00041999127579566407 0.0006796582822152865 0.0006259245104018033 0.0 0.00021320644642571607
0.326 0.0002245336232325172 9.724223421331353e-05 0.00025719444080370217 0.0004187310987154748 0.0006782331143223861 0.0006248338860058983 0.0 0.0002124840160679627
0.327 0.0002239194899455092 9.642450635525929e-05 0.0002560625497858701 0.00041747478129547643 0.0006768123114222097 0.0006237466019656025 0.0 0.00021176379836407958
0.328 0.0002233072318775655 9.560927538004787e-05 0.0002549341149291953 0.00041622229996517775 0.0006753958468582557 0.0006226626378817348 0.0 0.00021104577980164972
0.329 0.00022269683761179864 9.479652608591882e-05 0.00025380911519155337 0.00041497363136932934 0.0006739836942174479 0.0006215819735414264 0.0 0.00021032994699164673
0.33 0.00022208829583526775 9.398624340952648e-05 0.00025268752972240036 0.00041372875236533353 0.0006725758273272141 0.0006205045889158515 0.0 0.00020961628666695673
0.331 0.00022148159533773022 9.317841242425201e-05 0.0002515693378604573 0.00041248764002066424 0.0006711722202525288 0.0006194304641579665 0.0 0.00020890478568089257
0.332 0.00022087672501038588 9.237301833856248e-05 0.0002504545191314279 0.00041125027161032006 0.0006697728472931046 0.0006183595796003484 0.0 0.00020819543100573853
0.333 0.0002202736738446656 9.157004649438056e-05 0.00024934305324574333 0.00041001662461435115 0.0006683776829805094 0.0006172919157530246 0.0 0.00020748820973132297
0.334 0.00021967243093103342 9.076948236548884e-05 0.0002482349200963518 0.00040878667671536876 0.0006669867020754318 0.0006162274533013582 0.0 0.00020678310906361186
0.335 0.00021907298545778957 8.997131155595006e-05 0.00024713009975653243 0.0004075604057961668 0.000665599879564913 0.0006151661731039212 0.0 0.00020608011632331392
0.336 0.00021847532670992036 8.917551979855092e-05 0.00024602857247775354 0.00040633778993728106 0.0006642171906596619 0.0006141080561904494 0.0 0.00020537921894451505
0.337 0.0002178794440679295 8.838209295327834e-05 0.0002449303186875378 0.000405118807414684 0.0006628386107913905 0.0006130530837598145 0.0 0.00020468040447332994
0.338 0.00021728532700672547 8.759101700580731e-05 0.00024383531898739582 0.0004039034366974466 0.000661464115610192 0.000612001237177996 0.0 0.0002039836605665743
0.339 0.00021669296509449262 8.680227806601708e-05 0.00024274355415075668 0.00040269165644546016 0.0006600936809819718 0.0006109524979761307 0.0 0.00020328897499045912
0.34 0.00021610234799159645 8.601586236652679e-05 0.00024165500512094297 0.000401483445507195 0.0006587272829858994 0.0006099068478485554 0.0 0.00020259633561929875
0.341 0.00021551346544950134 8.523175626125503e-05 0.00024056965300918283 0.000400278782917465 0.0006573648979118932 0.0006088642686508772 0.0 0.00020190573043424106
0.342 0.0002149263073097058 8.444994622400075e-05 0.0002394874790926353 0.0003990776478952747 0.0006560065022581552 0.0006078247423981274 0.0 0.00020121714752202
0.343 0.00021434086350268514 8.367041884703604e-05 0.0002384084648124565 0.00039788001984163813 0.0006546520727287648 0.0006067882512628401 0.0 0.00020053057507371863
0.34400000000000003 0.00021375712404685706 8.289316083973662e-05 0.00023733259177188934 0.00039668587833748903 0.0006533015862312378 0.0006057547775732592 0.0 0.00019984600138354966
0.34500000000000003 0.00021317507904756658 8.211815902721311e-05 0.0002362598417343812 0.0003954952031415661 0.0006519550198741947 0.0006047243038115268 0.0 0.00019916341484767352
0.34600000000000003 0.00021259471869607022 8.134540034897642e-05 0.00023519019662172655 0.00039430797418836495 0.0006506123509650198 0.0006036968126118874 0.0 0.00019848280396299694
0.34700000000000003 0.00021201603326855543 8.057487185761676e-05 0.00023412363851224672 0.00039312417158611366 0.00064927355700758 0.0006026722867589425 0.0 0.0001978041573260316
0.34800000000000003 0.000211439013125145 7.98065607174972e-05 0.00023306014963897902 0.00039194377561476334 0.0006479386156999503 0.000601650709185902 0.0 0.000197127463631726
0.34900000000000003 0.00021086364870895322 7.904045420347879e-05 0.0002319997123879053 0.00039076676672402213 0.0006466075049321811 0.0006006320629729095 0.0 0.00019645271167235354
0.35000000000000003 0.00021028993054513198 7.82765396996479e-05 0.0002309423092962007 0.0003895931255314207 0.00064528020278412 0.0005996163313453389 0.0 0.00019577989033639056
0.35100000000000003 0.00020971784923992038 7.751480469807542e-05 0.0002298879230505142 0.00038842283282038284 0.0006439566875232175 0.0005986034976721452 0.0 0.0001951089886074174
0.352 0.00020914739547973877 7.675523679758647e-05 0.00022883653648525293 0.0003872558695383376 0.0006426369376024268 0.0005975935454642149 0.0 0.00019443999556303983
0.353 0.00020857856003027013 7.599782370254686e-05 0.00022778813258092002 0.00038609221679487295 0.0006413209316580762 0.0005965864583727802 0.0 0.00019377290037381884
0.354 0.0002080113337355672 7.524255322167006e-05 0.0002267426944624584 0.0003849318558598912 0.0006400086485077902 0.0005955822201878137 0.0 0.00019310769230222264
0.355 0.0002074246100655324 7.451748870740502e-05 0.0002257339362174458 0.0003838068617980064 0.0006387009123726224 0.0005946237768567819 0.0 0.0001924577642200105
0.356 0.00020674770761374184 7.391666549882585e-05 0.00022487483301267402 0.0003828247237019911 0.0006374005337651012 0.0005938550269461301 0.0 0.0001918680047787152
0.357 0.00020607270390905075 7.331752763105377e-05 0.00022401813963772972 0.00038184534055516313 0.0006361038027881938 0.0005930884334195511 0.0 0.00019127989964377686
0.358 0.00020539958832907528 7.272006567558928e-05 0.00022316384261101906 0.00038086869694519375 0.0006348106990355391 0.0005923239842133228 0.0 0.0001906934395603135
0.359 0.00020472835034032638 7.21242702828337e-05 0.00022231192856376637 0.0003798947775887193 0.0006335212022715331 0.0005915616673646994 0.0 0.00019010861535089752
0.36 0.00020405897949721334 7.153013218121136e-05 0.00022146238423876005 0.00037892356732992043 0.0006322352924294464 0.0005908014710107383 0.0 0.00018952541791467873
0.361 0.00020339146544106666 7.093764217630221e-05 0.00022061519648911083 0.00037795505113909916 0.0006309529496095387 0.0005900433833872398 0.0 0.00018894383822654613
0.362 0.00020272579789919329 7.034679114998475e-05 0.00021977035227703273 0.0003769892141112879 0.0006296741540772007 0.0005892873928276199 0.0 0.00018836386733628579
0.363 0.0002020619666839025 6.975757005960345e-05 0.00021892783867263652 0.0003760260414648643 0.0006283988862611549 0.0005885334877618439 0.0 0.0001877854963677551
0.364 0.00020139996169159555 6.916996993713124e-05 0.00021808764285274857 0.0003750655185402144 0.0006271271267516473 0.0005877816567153782 0.0 0.00018720871651806625
0.365 0.00020073977290182242 6.858398188835001e-05 0.00021724975209973357 0.00037410763079836183 0.0006258588562986723 0.000587031888308116 0.0 0.00018663351905678357
0.366 0.0002000813903763854 6.799959709204686e-05 0.00021641415380034229 0.0003731523638196813 0.0006245940558102382 0.0005862841712533696 0.0 0.00018605989532513193
0.367 0.00019942480425843415 6.741680679921642e-05 0.00021558083544457538 0.00037219970330257366 0.0006233327063506144 0.0005855384943568361 0.0 0.00018548783673521087
0.368 0.00019877000477158137 6.683560233227109e-05 0.00021474978462455118 0.00037124963506218023 0.0006220747891386601 0.000584794846515581 0.0 0.0001849173347692268
0.369 0.00019811698221903552 6.625597508427044e-05 0.0002139209890334031 0.000370302145029141 0.0006208202855461285 0.0005840532167170912 0.0 0.00018434838097873004
0.37 0.0001974657269827293 6.567791651815556e-05 0.0002130944364641881 0.0003693572192483069 0.0006195691770960273 0.0005833135940382317 0.0 0.00018378096698386573
0.371 0.00019681622952247865 6.510141816599223e-05 0.000212270114808804 0.0003684148438775414 0.0006183214454609581 0.0005825759676443314 0.0 0.00018321508447263098
0.372 0.00019616848037513334 6.452647162822691e-05 0.00021144801205692578 0.00036747500518647725 0.0006170770724615424 0.0005818403267882125 0.0 0.00018265072520014385
0.373 0.00019552247015377084 6.39530685729577e-05 0.00021062811629495444 0.0003665376895553422 0.0006158360400647967 0.0005811066608092528 0.0 0.00018208788098793188
0.374 0.00019487818954684637 6.338120073520084e-05 0.00020981041570498514 0.0003656028834737403 0.0006145983303825925 0.0005803749591324474 0.0 0.00018152654372320217
0.375 0.000194235629317423 6.281085991618457e-05 0.0002089948985637838 0.00036467057353952354 0.0006133639256701006 0.0005796452112675295 0.0 0.00018096670535816176
0.376 0.00019359478030235108 6.224203798263885e-05 0.00020818155324177283 0.0003637407464575994 0.0006121328083242387 0.0005789174068080014 0.0 0.00018040835790930399
0.377 0.00019295563341150472 6.167472686610052e-05 0.00020737036820204618 0.00036281338903882895 0.0006109049608822251 0.0005781915354303319 0.0 0.00017985149345674603
0.378 0.00019231817962698763 6.110891856222543e-05 0.00020656133199937557 0.00036188848819887877 0.000609680366020019 0.0005774675868929958 0.0 0.0001792961041435384
0.379 0.00019168241000238056 6.054460513011707e-05 0.00020575443327925717 0.00036096603095712667 0.0006084590065509244 0.0005767455510356643 0.0 0.00017874218217500584
0.38 0.0001910483156619946 5.9981778691646625e-05 0.00020494966077694052 0.00036004600443556003 0.0006072408654240742 0.0005760254177783158 0.0 0.00017818971981809712
0.381 0.00019041588780011385 5.9420431430803657e-05 0.0002041470033164857 0.00035912839585770367 0.0006060259257230596 0.0005753071771204105 0.0 0.00017763870940072358
0.382 0.000189785117680272 5.8860555593040076e-05 0.00020334644980984942 0.0003582131925475549 0.0006048141706644951 0.0005745908191400413 0.0 0.00017708914331113337
0.383 0.00018915599663451525 5.830214348462614e-05 0.000202547989255944 0.00035730038192852945 0.0006036055835966235 0.0005738763339931309 0.0 0.0001765410139972715
0.384 0.00018852851606271237 5.774518747201921e-05 0.0002017516107397434 0.00035638995152242144 0.0006024001479979558 0.000573163711912604 0.0 0.0001759943139661654
0.385 0.00018790266743182041 5.7189679981235975e-05 0.00020095730343138522 0.0003554818889483905 0.0006011978474759065 0.0005724529432075919 0.0 0.00017544903578329768
0.386 0.00018727844227520513 5.66356134972357e-05 0.00020016505658528575 0.0003545761819219477 0.0005999986657654621 0.0005717440182626402 0.0 0.00017490517207201413
0.387 0.00018665583219194736 5.608298056330796e-05 0.00019937485953926408 0.0003536728182539405 0.0005988025867278451 0.0005710369275369249 0.0 0.0001743627155129115
0.388 0.00018603482884617492 5.5531773780471345e-05 0.00019858670171369296 0.00035277178584960776 0.0005976095943492466 0.0005703316615635042 0.0 0.00017382165884325974
0.389 0.0001854154239663805 5.498198580688096e-05 0.0001978005726106394 0.0003518730727075698 0.0005964196727394844 0.000569628210948518 0.0 0.00017328199485640842
0.39 0.00018479760934476762 5.443360935724127e-05 0.00019701646181302115 0.0003509766669188802 0.0005952328061308061 0.0005689265663704747 0.0 0.00017274371640121477
0.391 0.00018418137683659037 5.3886637202222375e-05 0.00019623435898379028 0.0003500825566660928 0.0005940489788765661 0.0005682267185794842 0.0 0.00017220681638147262
0.392 0.00018356671835952543 5.3341062167895326e-05 0.00019545425386511113 0.0003491907302223122 0.0005928681754500169 0.0005675286583965517 0.0 0.00017167128775535836
0.393 0.0001829536258930138 5.279687713516156e-05 0.0001946761362775498 0.0003483011759502817 0.0005916903804431055 0.0005668323767128254 0.0 0.0001711371235348632
0.394 0.00018234209147765222 5.225407503919811e-05 0.0001938999961192796 0.0003474138823014506 0.0005905155785652226 0.0005661378644889054 0.0 0.00017060431678526123
0.395 0.00018173210721456092 5.1712648868906646e-05 0.00019312582336529534 0.0003465288378151029 0.0005893437546420693 0.0005654451127541396 0.0 0.0001700728606245566
0.396 0.00018112366526478084 5.117259166637304e-05 0.00019235360806663207 0.00034564603111745596 0.0005881748936144232 0.0005647541126058966 0.0 0.00016954274822296417
0.397 0.0001805167578486577 5.0633896526326614e-05 0.0001915833403496084 0.0003447654509207823 0.0005870089805370105 0.0005640648552089397 0.0 0.00016901397280236427
0.398 0.00017991137724525857 5.009655659561022e-05 0.00019081501041504556 0.00034388708602253385 0.0005858460005773555 0.0005633773317946828 0.0 0.00016848652763580194
0.399 0.00017949552131658048 4.9665946669618225e-05 0.00019014173622727333 0.00034292965847329944 0.0005847862180496924 0.0005629505432231739 0.0 0.00016803987938284742
0.4 0.0001791032453029413 4.924904825076597e-05 0.00018948131191205898 0.00034196488484707896 0.0005837411102121979 0.0005625558742254183 0.0 0.0001676038767807584
0.401 0.00017871194875602442 4.883319077786251e-05 0.0001888225365980992 0.0003410025201462743 0.00058269861188512 0.0005621621906693796 0.0 0.00016716896282549987
0.402 0.00017832162679678212 4.841836906561483e-05 0.00018816540207117593 0.0003400425523712421 0.0005816587100696437 0.0005617694876462465 0.0 0.00016673513209416598
0.403 0.0001779322745825381 4.800457796737913e-05 0.00018750990017830138 0.00033908496961177517 0.0005806213918638266 0.0005613777602838072 0.0 0.00016630237920426877
0.404 0.00017754388730661618 4.7591812374774396e-05 0.00018685602282709772 0.00033812976004620886 0.00057958664446165 0.0005609870037460601 0.0 0.00016587069881333932
0.405 0.00017715646019799203 4.7180067217308595e-05 0.00018620376198520892 0.0003371769119405738 0.0005785544551520723 0.000560597213232876 0.0 0.0001654400856185298
0.406 0.0001767699885209398 4.676933746200186e-05 0.00018555310967970692 0.0003362264136476912 0.0005775248113180994 0.0005602083839796396 0.0 0.0001650105343562302
0.40700000000000003 0.0001763844675746788 4.635961811301664e-05 0.00018490405799649636 0.0003352782536063552 0.0005764977004358403 0.0005598205112569058 0.0 0.0001645820398016689
0.40800000000000003 0.00017599989269304067 4.5950904211297795e-05 0.00018425659907975333 0.0003343324203404639 0.0005754731100736213 0.0005594335903700217 0.0 0.0001641545967685428
0.40900000000000003 0.0001756162592441239 4.554319083420648e-05 0.00018361072513134441 0.000333388902458198 0.0005744510278910471 0.0005590476166588379 0.0 0.00016372820010863772
0.41000000000000003 0.00017523356262995842 4.513647309516829e-05 0.0001829664284102644 0.00033244768865119747 0.0005734314416381495 0.0005586625854973425 0.0 0.00016330284471145474
0.41100000000000003 0.000174851798286179 4.473074614332142e-05 0.0001823237012320828 0.0003315087676937472 0.0005724143391544619 0.0005582784922933163 0.0 0.00016287852550384143
0.41200000000000003 0.00017447096168169164 4.4326005163166636e-05 0.0001816825359683839 0.00033057212844196383 0.0005713997083681939 0.0005578953324880395 0.0 0.0001624552374496299
0.41300000000000003 0.00017409104831836564 4.392224537422951e-05 0.00018104292504624673 0.00032963775983301533 0.0005703875372953236 0.000557513101555922 0.0 0.00016203297554928515
0.41400000000000003 0.00017371205373069426 4.351946203071665e-05 0.00018040486094767966 0.0003287056508843359 0.0005693778140388137 0.0005571317950042328 0.0 0.00016161173483953824
0.41500000000000004 0.0001733339734854984 4.3117650421184353e-05 0.0001797683362091069 0.0003277757906928468 0.0005683705267876971 0.0005567514083727375 0.0 0.00016119151039304606
0.41600000000000004 0.00017295680318160701 4.271680586820428e-05 0.00017913334342084544 0.0003268481684341858 0.0005673656638163042 0.0005563719372334167 0.0 0.0001607722973180424
0.417 0.0001725805384495408 4.23169237280427e-05 0.00017849987522657872 0.00032592277336195827 0.0005663632134834234 0.0005559933771901491 0.0 0.00016035409075798926
0.418 0.00017220517495122927 4.1917999390331076e-05 0.00017786792432285207 0.0003249995948069972 0.0005653631642314772 0.0005556157238783909 0.0 0.0001599368858912548
0.419 0.0001718307083796928 4.152002827775193e-05 0.00017723748345856605 0.0003240786221766116 0.0005643655045857467 0.0005552389729648903 0.0 0.00015952067793076723
0.42 0.00017145713445875662 4.112300584572032e-05 0.00017660854543447566 0.0003231598449538606 0.0005633702231535935 0.0005548631201473878 0.0 0.000159105462123689
0.421 0.00017108444894275483 4.072692758207559e-05 0.0001759811031026992 0.00032224325269684245 0.0005623773086236315 0.0005544881611543148 0.0 0.00015869123375109368
0.422 0.00017071264761623015 4.033178900677244e-05 0.0001753551493662269 0.00032132883503797064 0.000561386749764994 0.0005541140917445069 0.0 0.0001582779881276323
0.423 0.00017034172629366967 3.993758567157446e-05 0.00017473067717844386 0.00032041658168326895 0.0005603985354265468 0.0005537409077069052 0.0 0.00015786572060123787
0.424 0.0001699716808192026 3.954431315975842e-05 0.0001741076795426567 0.0003195064824116976 0.0005594126545361803 0.0005533686048603002 0.0 0.00015745442655278882
0.425 0.00016960250706632988 3.915196708581188e-05 0.0001734861495116092 0.0003185985270744296 0.0005584290961000029 0.0005529971790530077 0.0 0.00015704410139580967
0.426 0.00016923420093764623 3.876054309514582e-05 0.00017286608018703158 0.0003176927055942131 0.0005574478492016407 0.0005526266261626436 0.0 0.0001566347405761632
0.427 0.00016886675836457214 3.837003686379839e-05 0.00017224746471918126 0.00031678900796466635 0.0005564689030015155 0.0005522569420957933 0.0 0.0001562263395717462
0.428 0.00016850017530707225 3.7980444098153975e-05 0.00017163029630637655 0.00031588742424963395 0.0005554922467361209 0.0005518881227877843 0.0 0.00015581889389218776
0.429 0.0001681344477534015 3.7591760534656024e-05 0.00017101456819456127 0.00031498794458252556 0.000554517869717283 0.0005515201642023957 0.0 0.00015541239907855705
0.43 0.00016776957171983566 3.720398193952834e-05 0.0001704002736768539 0.0003140905591656612 0.0005535457613315076 0.0005511530623316048 0.0 0.0001550068507030668
0.431 0.00016740554325040928 3.6817104108499386e-05 0.00016978740609310984 0.0003131952582696428 0.000552575911039262 0.0005507868131953049 0.0 0.00015460224436878746
0.432 0.00016704235841666186 3.643112286652526e-05 0.00016917595882948565 0.000312302032232717 0.0005516083083742641 0.0005504214128410814 0.0 0.00015419857570935473
0.433 0.0001666800133173818 3.60460340675264e-05 0.00016856592531802134 0.0003114108714601504 0.0005506429429428619 0.0005500568573439227 0.0 0.0001537958403886947
0.434 0.00016631850407835828 3.5661833594111886e-05 0.00016795729903620773 0.00031052176642359686 0.0005496798044233148 0.0005496931428059854 0.0 0.00015339403410074138
0.435 0.0001659578268521283 3.527851735732084e-05 0.00016735007350656905 0.0003096347076605153 0.0005487188825651484 0.0005493302653563263 0.0 0.00015299315256915875
0.436 0.0001655979778177313 3.489608129635988e-05 0.0001667442422962492 0.00030874968577353565 0.0005477601671884997 0.0005489682211506838 0.0 0.0001525931915470697
0.437 0.00016523895318047173 3.4514521378345156e-05 0.0001661397990166069 0.00030786669142988796 0.0005468036481834915 0.0005486070063712104 0.0 0.0001521941468167849
0.438 0.00016488074917166693 3.413383359804631e-05 0.00016553673732280989 0.00030698571536078007 0.0005458493155095341 0.0005482466172262406 0.0 0.00015179601418953499
0.439 0.00016452336204842585 3.375401397763415e-05 0.00016493505091342943 0.0003061067483608503 0.0005448971591947632 0.0005478870499500434 0.0 0.00015139878950520973
0.44 0.00016416678809340533 3.3375058566433805e-05 0.00016433473353005343 0.00030522978128756173 0.0005439471693353747 0.0005475283008026006 0.0 0.00015100246863209766
0.441 0.00016381102361457517 3.299696344067545e-05 0.0001637357789568942 0.00030435480506064814 0.0005429993360949959 0.0005471703660693577 0.0 0.00015060704746662216
0.442 0.00016345606494499087 3.2619724703250996e-05 0.00016313818102039307 0.00030348181066153663 0.0005420536497041102 0.0005468132420610092 0.0 0.00015021252193309103
0.443 0.00016310190844257848 3.224333848347343e-05 0.00016254193358885427 0.00030261078913280725 0.0005411101004594293 0.0005464569251132517 0.0 0.00014981888798344675
0.444 0.00016274855048988842 3.18678009368394e-05 0.0001619470305720588 0.0003017417315776211 0.0005401686787233098 0.0005461014115865796 0.0 0.00014942614159701325
0.445 0.00016239598749389394 3.149310824479229e-05 0.00016135346592088256 0.00030087462915919823 0.0005392293749231433 0.0005457466978660415 0.0 0.000149034278780248
0.446 0.00016204421588576044 3.1119256614489374e-05 0.00016076123362694812 0.000300009473100249 0.0005382921795507865 0.0005453927803610283 0.0 0.00014864329556650506
0.447 0.00016171302935889627 3.0779242110476346e-05 0.00016019743161789775 0.0002992070436727624 0.0005373756260741698 0.000544972138801263 0.0 0.00014827049288049877
0.448 0.00016142530664317118 3.0511203201465206e-05 0.0001596933814738545 0.0002985375939833446 0.0005365011375750165 0.0005444067317814995 0.0 0.00014793586829834503
0.449 0.00016113822545019547 3.024376192708339e-05 0.00015919045518836646 0.0002978696369366136 0.0005356285988846142 0.0005438425854250327 0.0 0.00014760198981398338
0.45 0.00016085178292558696 2.9976915628219263e-05 0.0001586886477609464 0.00029720316589120903 0.0005347580013274984 0.0005432796941226744 0.0 0.00014726885410773106
0.451 0.00016056597623396128 2.9710661663469073e-05 0.00015818795422440157 0.00029653817425001275 0.0005338893362859712 0.0005427180523025952 0.0 0.0001469364578820113
0.452 0.00016028080255878473 2.9444997408979557e-05 0.0001576883696445466 0.0002958746554597226 0.0005330225951996032 0.000542157654429979 0.0 0.00014660479786115946
0.453 0.00015999625910218757 2.917992025829359e-05 0.0001571898891199154 0.0002952126030105002 0.0005321577695647058 0.0005415984950067087 0.0 0.00014627387079122793
0.454 0.00015971234308481292 2.891542762219536e-05 0.0001566925077814525 0.00029455201043555217 0.0005312948509338534 0.000541040568571039 0.0 0.000145943673439792
0.455 0.00015942905174564848 2.8651516928560758e-05 0.0001561962207922548 0.00029389287131079166 0.0005304338309153896 0.0005404838696972754 0.0 0.00014561420259576763
0.456 0.00015914638234186873 2.838818562220584e-05 0.0001557010233472683 0.0002932351792544259 0.0005295747011729089 0.0005399283929954569 0.0 0.0001452854550692166
0.457 0.00015886433214866783 2.8125431164738975e-05 0.00015520691067301987 0.0002925789279266125 0.0005287174534248005 0.0005393741331110475 0.0 0.0001449574276911633
0.458 0.00015858289845911466 2.7863251034412432e-05 0.00015471387802733458 0.0002919241110290752 0.0005278620794437547 0.0005388210847246177 0.0 0.0001446301173134176
0.459 0.0001583020785839818 2.760164272597963e-05 0.00015422192069906927 0.0002912707223047447 0.0005270085710562965 0.0005382692425515452 0.0 0.00014430352080837904
0.46 0.00015802186985160798 2.7340603750551207e-05 0.00015373103400783772 0.0002906187555374145 0.0005261569201423082 0.0005377186013417172 0.0 0.00014397763506887544
0.461 0.00015774226960773227 2.708013163545004e-05 0.0001532412133037468 0.0002899682045513664 0.0005253071186345951 0.0005371691558792124 0.0 0.00014365245700797538
0.462 0.00015746327521534584 2.6820223924073522e-05 0.00015275245396712353 0.0002893190632110299 0.0005244591585183596 0.0005366209009820213 0.0 0.000143327983558808
0.463 0.00015718488405454893 2.656087817575547e-05 0.0001522647514082702 0.0002886713254206334 0.0005236130318308459 0.0005360738315017532 0.0 0.00014300421167440342
0.464 0.00015690709352239617 2.630209196562358e-05 0.0001517781010671895 0.000288024985123855 0.0005227687306607877 0.0005355279423233287 0.0 0.00014268113832750762
0.465 0.0001566299010327545 2.6043862884469814e-05 0.00015129249841333613 0.00028738003630349597 0.0005219262471480505 0.0005349832283647089 0.0 0.00014235876051042054
0.466 0.00015635330401616077 2.5786188538611813e-05 0.00015080793894536564 0.0002867364729811335 0.000521085573483124 0.0005344396845766132 0.0 0.00014203707523482943
0.467 0.00015607729991967434 2.5529066549759883e-05 0.00015032441819087594 0.0002860942892167899 0.0005202467019067626 0.0005338973059422252 0.0 0.00014171607953163438
0.468 0.0001558018862067293 2.527249455488681e-05 0.00014984193170616982 0.00028545347910860345 0.0005194096247094673 0.000533356087476922 0.0 0.0001413957704507869
0.46900000000000003 0.00015552706035701193 2.5016470206096948e-05 0.0001493604750760041 0.00028481403679251466 0.0005185743342311405 0.0005328160242280071 0.0 0.0001410761450611326
0.47000000000000003 0.00015525281986631157 2.4760991170496447e-05 0.00014888004391334315 0.0002841759564419168 0.0005177408228606051 0.000532277111274424 0.0 0.00014075720045024666
0.47100000000000003 0.00015497916224638204 2.450605513006801e-05 0.00014840063385913277 0.00028353923226737165 0.0005169090830352301 0.0005317393437264934 0.0 0.00014043893372427444
0.47200000000000003 0.0001547060850248061 2.4251659781540517e-05 0.00014792224058204472 0.00028290385851626555 0.000516079107240503 0.0005312027167256515 0.0 0.00014012134200776962
0.47300000000000003 0.00015443358574487447 2.3997802836269897e-05 0.00014744485977825583 0.0002822698294725162 0.0005152508880096192 0.0005306672254441766 0.0 0.00013980442244354905
0.47400000000000003 0.0001541616619654342 2.3744482020110575e-05 0.00014696848717121375 0.0002816371394562531 0.0005144244179230772 0.0005301328650849405 0.0 0.00013948817219252828
0.47500000000000003 0.00015389031126076844 2.349169507329592e-05 0.00014649311851140334 0.0002810057828235247 0.0005135996896082954 0.0005295996308811419 0.0 0.00013917258843357377
0.47600000000000003 0.00015361953122046857 2.3239439750315632e-05 0.00014601874957611075 0.00028037575396597296 0.0005127766957391992 0.0005290675180960522 0.0 0.00013885766836335198
0.47700000000000004 0.00015334931944929425 2.2987713819797625e-05 0.00014554537616922418 0.0002797470473105665 0.0005119554290358406 0.0005285365220227697 0.0 0.00013854340919617502
0.47800000000000004 0.0001530796735670588 2.2736515064389143e-05 0.0001450729941209841 0.0002791196573192729 0.0005111358822640031 0.0005280066379839679 0.0 0.00013822980816386007
